unified_id,SDCS,STATE_CODE_001,COUNTY_CODE_003,HIGHWAY_DISTRICT_002,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,BASE_HWY_NETWORK_012,TOLL_020,MAINTENANCE_021,FUNCTIONAL_CLASS_026,DESIGN_LOAD_031,MEDIAN_CODE_033,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,VERT_CLR_UND_REF_054A,LAT_UND_REF_055A,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,OPR_RATING_METH_063,INV_RATING_METH_065,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,NATIONAL_NETWORK_110,PIER_PROTECTION_111,SCOUR_CRITICAL_113,LOWEST_RATING,PRE_CODE_ERA,WAS_RECONSTRUCTED,NFHL_FLD_ZONE,NFHL_SFHA
"('80197000', '(46.99166667, -123.3193056)')",4.0,48,10,3.0,4,2,1,3,-999.0,10,4.0,1,1,1,1,1,1,4,1,1,2,6,6,2,2,2,8.0,8.0,7.0,7.0,1.0,1.0,7.0,5.0,-999.0,6,8,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,7,1,1,1,-999.0,4,7,2,2,1.0,2.0
"('80182000', '(48.55705556, -122.2908333)')",4.0,48,27,1.0,4,2,1,3,-999.0,11,6.0,1,1,1,1,2,2,4,1,1,2,6,6,13,2,2,6.0,7.0,8.0,8.0,3.0,3.0,7.0,6.0,-999.0,6,8,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,6,6,2,2,-999.0,-999.0
"('80196000', '(47.24275278, -122.0392472)')",4.0,48,14,1.0,4,2,2,3,-999.0,9,6.0,1,1,1,1,1,1,5,1,1,2,6,2,12,2,2,-999.0,-999.0,-999.0,3.0,3.0,3.0,6.0,-999.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,2,1,11,11,7,10,1,-999.0,4,6,2,2,1.0,2.0
"('80219000', '(47.07316667, -124.0507778)')",4.0,48,10,3.0,4,2,1,3,-999.0,10,4.0,1,1,1,1,1,1,4,1,1,2,10,6,2,2,2,8.0,8.0,8.0,9.0,1.0,1.0,8.0,5.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,7,1,1,1,-999.0,9,8,2,2,1.0,2.0
"('80200000', '(47.59175, -121.927)')",4.0,48,14,1.0,4,2,1,3,-999.0,11,6.0,1,1,1,1,1,1,5,1,1,6,6,6,18,2,2,7.0,7.0,7.0,6.0,1.0,1.0,7.0,6.0,-999.0,6,5,4,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,1,1,1,-999.0,13,7,2,2,2.0,2.0
"('80230000', '(46.81569444, -123.5475)')",4.0,48,10,3.0,4,2,1,3,-999.0,10,4.0,1,1,1,1,1,1,4,1,1,2,6,3,2,2,2,8.0,8.0,6.0,7.0,1.0,1.0,6.0,5.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,7,1,1,1,-999.0,4,6,2,2,1.0,2.0
"('80233000', '(45.95166667, -121.9366667)')",4.0,48,28,4.0,4,2,1,3,-999.0,10,6.0,1,1,1,1,1,1,4,1,1,2,6,3,13,2,2,9.0,8.0,8.0,7.0,1.0,1.0,7.0,6.0,-999.0,6,7,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,7,1,1,1,-999.0,9,8,2,2,8.0,1.0
"('80245000', '(48.55858333, -122.3285278)')",4.0,48,27,1.0,4,2,1,3,-999.0,10,6.0,1,1,1,1,1,1,4,1,1,2,6,6,13,2,2,8.0,7.0,8.0,9.0,3.0,3.0,7.0,5.0,-999.0,6,7,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,6,7,1,2,-999.0,-999.0
"('80242000', '(48.8101, -122.5689639)')",4.0,48,36,1.0,4,2,1,3,-999.0,12,5.0,1,1,1,1,1,1,4,1,1,2,6,2,16,2,2,7.0,7.0,6.0,9.0,3.0,3.0,6.0,7.0,-999.0,6,9,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,2,1,1,1,-999.0,6,6,2,2,1.0,2.0
"('80247000', '(46.28873333, -123.4462)')",4.0,48,33,4.0,4,2,1,3,-999.0,11,6.0,1,1,2,2,2,1,4,1,1,2,6,6,13,2,2,8.0,8.0,8.0,7.0,1.0,1.0,8.0,5.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,7,1,1,1,-999.0,9,8,2,2,-999.0,-999.0
"('80236000', '(46.54973056, -123.3417028)')",4.0,48,18,4.0,4,5,1,3,-999.0,12,6.0,1,1,1,1,1,1,5,1,1,2,6,6,13,2,2,9.0,9.0,9.0,8.0,1.0,1.0,9.0,7.0,-999.0,6,9,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,2,1,1,2,7,1,1,1,-999.0,4,9,1,2,-999.0,-999.0
"('80255000', '(46.89644167, -122.9558889)')",4.0,48,32,3.0,3,2,1,3,-999.0,10,4.0,1,1,2,1,2,1,4,1,7,2,6,4,13,2,2,8.0,8.0,8.0,7.0,1.0,1.0,7.0,3.0,-999.0,3,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,13,8,2,2,8.0,1.0
"('80251000', '(47.86361111, -121.6819444)')",4.0,48,29,1.0,4,1,1,3,-999.0,12,6.0,1,1,2,2,2,2,4,1,1,2,6,6,13,2,2,8.0,8.0,7.0,7.0,1.0,1.0,7.0,6.0,-999.0,6,7,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,7,1,1,1,-999.0,6,7,2,2,2.0,2.0
"('80258000', '(45.76658333, -122.4723833)')",4.0,48,2,4.0,4,2,1,3,-999.0,10,7.0,1,1,1,1,1,1,4,1,1,2,6,2,2,2,2,8.0,8.0,6.0,7.0,-999.0,-999.0,6.0,3.0,-999.0,6,9,4,-999.0,-999.0,-999.0,-999.0,-999.0,2,4,1,1,2,2,1,1,1,-999.0,4,6,2,2,2.0,2.0
"('80266000', '(47.07851667, -123.6998889)')",4.0,48,10,3.0,4,2,1,3,-999.0,10,6.0,1,1,2,1,2,1,4,1,1,2,6,6,13,2,2,7.0,9.0,8.0,7.0,1.0,1.0,8.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,2,1,-999.0,9,7,1,2,1.0,2.0
"('80310000', '(48.81902778, -122.5805556)')",4.0,48,36,1.0,4,2,1,3,-999.0,10,6.0,1,1,2,1,2,2,4,1,1,2,6,4,3,2,2,7.0,7.0,7.0,9.0,1.0,1.0,7.0,4.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,9,7,2,2,2.0,2.0
"('80319000', '(47.15347222, -123.8404167)')",4.0,48,10,3.0,4,2,1,3,-999.0,10,4.0,1,1,1,1,1,1,4,1,1,2,6,6,2,2,2,7.0,7.0,4.0,8.0,1.0,1.0,4.0,6.0,-999.0,6,9,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,7,1,1,1,-999.0,9,4,1,2,1.0,2.0
"('80292000', '(46.98027222, -122.3270444)')",4.0,48,25,3.0,4,2,1,3,-999.0,9,4.0,1,1,2,2,2,2,4,1,1,6,6,3,2,2,2,8.0,8.0,7.0,9.0,3.0,3.0,7.0,3.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,7,1,1,1,-999.0,6,7,2,2,8.0,1.0
"('80328000', '(45.77551667, -122.3380167)')",4.0,48,2,4.0,4,2,1,3,-999.0,11,4.0,1,1,2,2,2,2,4,1,1,2,6,8,13,2,2,8.0,7.0,6.0,8.0,-999.0,-999.0,6.0,3.0,-999.0,6,8,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,4,1,1,9,7,1,1,1,-999.0,6,6,1,2,8.0,1.0
"('80353000', '(46.98638889, -121.9469444)')",4.0,48,25,3.0,4,2,1,3,-999.0,10,1.0,1,1,1,1,1,1,5,1,7,6,6,4,13,2,2,6.0,8.0,7.0,9.0,-999.0,-999.0,6.0,6.0,-999.0,5,9,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,9,6,2,2,8.0,1.0
"('80334000', '(46.98433333, -123.46925)')",4.0,48,10,3.0,4,2,1,3,-999.0,11,4.0,1,1,1,1,1,1,4,1,1,2,6,6,2,2,2,8.0,8.0,7.0,8.0,1.0,1.0,7.0,5.0,-999.0,6,6,4,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,7,1,1,1,-999.0,9,7,2,2,1.0,2.0
"('80369000', '(47.85041667, -121.8146722)')",4.0,48,29,1.0,4,2,1,3,-999.0,10,6.0,1,1,2,1,2,2,4,1,7,2,6,6,18,2,2,8.0,8.0,8.0,7.0,1.0,1.0,6.0,7.0,-999.0,5,9,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,1,1,1,-999.0,6,8,1,2,2.0,2.0
"('80370000', '(47.85172222, -121.8147222)')",4.0,48,29,1.0,4,2,1,3,-999.0,10,4.0,1,1,1,1,1,1,4,1,1,2,6,8,13,2,2,8.0,7.0,6.0,7.0,2.0,2.0,6.0,4.0,-999.0,6,6,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,9,8,1,1,1,-999.0,6,6,2,2,2.0,2.0
"('80376000', '(48.55435, -122.4540972)')",4.0,48,27,1.0,4,2,1,3,-999.0,10,6.0,1,1,2,2,2,2,4,1,1,2,6,3,19,2,2,7.0,8.0,8.0,7.0,3.0,3.0,7.0,6.0,-999.0,6,7,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,6,7,2,2,-999.0,-999.0
"('80372000', '(47.85836389, -121.8149917)')",4.0,48,29,1.0,4,2,1,3,-999.0,10,6.0,1,1,2,2,2,2,4,1,1,2,6,8,13,2,2,7.0,7.0,8.0,8.0,1.0,1.0,6.0,5.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,7,1,1,1,-999.0,9,7,2,2,2.0,2.0
"('80375000', '(47.85996389, -121.8149556)')",4.0,48,29,1.0,4,2,1,3,-999.0,6,3.0,1,1,2,2,2,2,4,1,1,2,6,5,13,2,2,7.0,7.0,7.0,7.0,1.0,1.0,7.0,5.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,4,7,2,2,2.0,2.0
"('80377000', '(48.55495833, -122.4509694)')",4.0,48,27,1.0,4,2,1,3,-999.0,10,6.0,1,1,2,2,2,2,4,1,1,2,6,6,16,2,2,8.0,7.0,8.0,9.0,3.0,3.0,7.0,6.0,-999.0,6,8,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,1,1,1,-999.0,6,7,2,2,-999.0,-999.0
"('80381000', '(46.81816667, -123.5826806)')",4.0,48,10,3.0,4,2,1,3,-999.0,10,4.0,1,1,1,1,1,1,4,1,1,2,6,2,20,2,2,7.0,6.0,7.0,6.0,1.0,1.0,6.0,5.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,2,1,1,1,-999.0,6,6,2,2,1.0,2.0
"('80401000', '(46.80995, -124.0919167)')",4.0,48,10,3.0,4,2,1,3,-999.0,12,4.0,1,1,1,1,1,1,4,1,3,2,6,6,2,2,2,8.0,8.0,3.0,6.0,1.0,1.0,3.0,5.0,-999.0,6,6,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,2,1,1,1,-999.0,4,3,2,2,8.0,1.0
"('80405000', '(47.16971944, -122.2164389)')",4.0,48,25,3.0,4,2,1,3,-999.0,5,6.0,1,1,2,1,2,1,5,1,1,6,6,6,13,2,2,8.0,9.0,8.0,9.0,3.0,3.0,8.0,6.0,-999.0,6,7,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,7,1,2,1,-999.0,9,8,1,2,8.0,1.0
"('80406000', '(46.29833333, -123.4708333)')",4.0,48,33,4.0,4,2,1,3,-999.0,12,6.0,1,1,1,1,1,1,4,1,1,2,6,6,2,2,2,8.0,8.0,7.0,7.0,1.0,1.0,7.0,7.0,-999.0,6,8,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,2,1,1,1,-999.0,6,7,2,2,-999.0,-999.0
"('80413000', '(47.68872222, -122.0900833)')",4.0,48,14,1.0,5,2,1,3,-999.0,5,6.0,1,1,1,1,1,1,4,1,1,2,6,4,12,2,2,-999.0,-999.0,-999.0,7.0,3.0,3.0,7.0,5.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,11,11,7,10,1,-999.0,6,7,2,2,2.0,2.0
"('80414000', '(46.64579722, -122.9818833)')",4.0,48,18,4.0,4,2,1,3,-999.0,11,3.0,1,1,2,2,2,2,4,1,1,2,6,2,13,2,2,8.0,8.0,7.0,9.0,1.0,1.0,7.0,3.0,-999.0,6,8,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,7,1,1,1,-999.0,8,7,2,2,2.0,2.0
"('80417000', '(46.73399722, -122.2139889)')",4.0,48,18,4.0,4,2,1,3,-999.0,12,6.0,1,1,2,1,1,1,4,1,1,2,6,6,13,2,2,8.0,9.0,8.0,8.0,1.0,1.0,8.0,7.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,9,8,1,2,-999.0,-999.0
"('80419000', '(46.80737222, -123.0965472)')",4.0,48,32,3.0,4,2,1,3,-999.0,11,-999.0,1,1,3,3,2,2,4,1,1,2,10,4,12,2,2,-999.0,-999.0,-999.0,7.0,3.0,3.0,8.0,-999.0,-999.0,6,7,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,11,11,7,10,1,-999.0,9,8,1,2,2.0,2.0
"('80422000', '(48.72710278, -122.2195361)')",4.0,48,36,1.0,4,2,1,3,-999.0,12,5.0,1,1,1,1,1,1,4,1,7,2,6,2,16,2,2,7.0,6.0,6.0,6.0,3.0,3.0,5.0,6.0,-999.0,3,5,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,1,1,1,-999.0,6,6,2,2,8.0,1.0
"('80429000', '(45.77138889, -121.8488889)')",4.0,48,28,4.0,4,2,1,3,-999.0,12,6.0,1,1,2,1,1,1,4,1,1,2,6,3,2,2,2,8.0,8.0,8.0,9.0,1.0,1.0,8.0,8.0,-999.0,6,9,4,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,7,1,1,1,-999.0,9,8,1,2,8.0,1.0
"('80425000', '(45.77615, -122.6045667)')",4.0,48,2,4.0,4,2,1,3,-999.0,12,3.0,1,1,1,1,1,1,4,1,7,2,6,2,13,2,2,8.0,8.0,7.0,8.0,-999.0,-999.0,5.0,5.0,-999.0,1,7,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,7,1,1,1,-999.0,6,7,2,2,8.0,1.0
"('80439000', '(48.03149444, -122.7331889)')",4.0,48,13,3.0,3,2,1,3,-999.0,10,6.0,1,1,1,2,2,2,2,2,1,2,6,4,19,2,2,7.0,7.0,7.0,9.0,1.0,1.0,7.0,3.0,-999.0,6,9,7,-999.0,-999.0,-999.0,-999.0,3.0,2,3,2,1,2,2,1,1,1,-999.0,6,7,2,2,8.0,1.0
"('80458000', '(48.72710278, -122.2195361)')",4.0,48,36,1.0,4,2,1,3,-999.0,12,6.0,1,1,2,2,2,2,4,1,1,2,6,6,2,2,2,7.0,8.0,8.0,9.0,3.0,3.0,8.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,2,1,1,1,-999.0,6,7,1,2,8.0,1.0
"('80448000', '(48.99285556, -122.2098306)')",4.0,48,36,1.0,4,2,1,3,-999.0,12,6.0,1,1,2,2,2,2,4,1,1,2,6,2,16,2,2,8.0,7.0,7.0,9.0,1.0,1.0,6.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,2,1,1,1,-999.0,6,7,2,2,1.0,2.0
"('80463000', '(47.07266667, -123.3546667)')",4.0,48,10,3.0,4,2,1,3,-999.0,12,6.0,1,1,1,1,1,1,4,1,1,2,6,6,2,2,2,8.0,8.0,8.0,8.0,1.0,1.0,8.0,6.0,-999.0,6,7,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,7,1,1,1,-999.0,9,8,1,2,8.0,1.0
"('80469000', '(47.67991667, -121.9600556)')",4.0,48,14,1.0,4,2,1,3,-999.0,12,6.0,1,1,2,2,2,2,4,1,3,2,6,6,2,2,2,5.0,5.0,7.0,9.0,-999.0,-999.0,3.0,-999.0,-999.0,6,5,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,4,1,1,3,7,1,1,1,-999.0,9,5,1,2,2.0,2.0
"('80470000', '(46.81482222, -122.73265)')",4.0,48,32,3.0,4,2,1,3,-999.0,10,6.0,1,1,2,1,1,1,4,1,1,2,6,6,2,2,2,7.0,8.0,8.0,9.0,1.0,1.0,8.0,6.0,-999.0,6,9,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,2,1,1,1,-999.0,9,7,1,2,8.0,1.0
"('80476000', '(46.46880833, -122.8579278)')",4.0,48,18,4.0,3,2,1,3,-999.0,10,6.0,1,1,2,1,2,1,5,1,1,2,6,3,2,2,2,8.0,8.0,8.0,7.0,1.0,1.0,8.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,6,8,1,2,-999.0,-999.0
"('80478000', '(47.87180556, -124.2983722)')",4.0,48,13,3.0,4,2,1,3,-999.0,12,3.0,1,1,1,3,3,3,4,1,1,2,6,8,13,2,2,7.0,7.0,7.0,9.0,2.0,2.0,6.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,9,8,1,1,1,-999.0,6,7,1,2,1.0,2.0
"('80490000', '(46.64818333, -123.1177694)')",4.0,48,18,4.0,4,2,1,3,-999.0,11,6.0,1,1,2,1,1,1,4,1,1,2,6,3,2,2,2,8.0,9.0,9.0,7.0,1.0,1.0,8.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,6,8,1,2,-999.0,-999.0
"('80496000', '(47.25369444, -121.9524444)')",4.0,48,14,1.0,4,2,1,3,-999.0,10,4.0,1,1,1,1,1,1,4,1,1,2,6,3,2,2,2,6.0,6.0,6.0,8.0,-999.0,-999.0,6.0,4.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,7,1,1,1,-999.0,8,6,2,2,8.0,1.0
"('80497000', '(48.81909444, -122.6125139)')",4.0,48,36,1.0,4,2,1,3,-999.0,10,6.0,1,1,2,2,2,2,4,1,1,2,6,3,2,2,2,7.0,7.0,7.0,9.0,3.0,3.0,5.0,3.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,2,2,7,1,1,1,-999.0,6,7,2,2,2.0,2.0
"('80501000', '(48.54578889, -122.3381444)')",4.0,48,27,1.0,4,2,1,3,-999.0,10,3.0,1,1,1,1,1,1,5,1,7,6,6,4,3,2,2,9.0,7.0,7.0,8.0,-999.0,-999.0,5.0,3.0,-999.0,4,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,6,7,2,2,-999.0,-999.0
"('80502000', '(48.46352222, -121.6912194)')",4.0,48,27,1.0,4,2,1,3,-999.0,11,-999.0,1,2,1,1,1,1,4,1,7,2,6,3,18,2,2,7.0,6.0,7.0,9.0,-999.0,-999.0,6.0,7.0,-999.0,5,9,4,-999.0,-999.0,-999.0,-999.0,-999.0,2,4,1,3,2,7,1,1,1,-999.0,6,6,2,2,-999.0,-999.0
"('80506000', '(46.81454444, -123.1035417)')",4.0,48,32,3.0,4,2,1,3,-999.0,12,-999.0,1,1,3,3,3,3,4,1,1,2,6,4,12,2,2,-999.0,-999.0,-999.0,8.0,3.0,3.0,6.0,-999.0,-999.0,6,7,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,11,11,7,10,1,-999.0,9,6,1,2,2.0,2.0
"('80511000', '(48.20994444, -122.226175)')",4.0,48,29,1.0,4,2,1,3,-999.0,11,6.0,1,1,2,1,2,2,4,1,1,2,6,7,13,2,2,7.0,7.0,8.0,7.0,2.0,2.0,7.0,5.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,6,7,2,2,1.0,2.0
"('80513000', '(46.98564444, -122.2283083)')",4.0,48,25,3.0,4,2,1,3,-999.0,9,4.0,1,1,2,2,2,2,4,1,1,6,8,2,18,3,3,6.0,8.0,8.0,9.0,3.0,3.0,7.0,3.0,7.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,6,6,2,2,8.0,1.0
"('80535000', '(47.16216667, -124.1033889)')",4.0,48,10,3.0,4,2,1,3,-999.0,10,6.0,1,1,1,1,1,1,4,1,1,2,6,3,2,2,2,6.0,8.0,5.0,7.0,1.0,1.0,5.0,6.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,4,5,2,2,1.0,2.0
"('80557000', '(47.15119722, -122.2165167)')",4.0,48,25,3.0,4,2,1,3,-999.0,6,6.0,1,2,2,1,2,3,4,1,1,6,6,6,13,2,2,8.0,8.0,8.0,9.0,3.0,3.0,8.0,5.0,-999.0,6,7,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,2,1,-999.0,9,8,1,2,2.0,2.0
"('80543000', '(47.66221111, -122.1246167)')",4.0,48,14,1.0,4,5,1,3,6.0,7,6.0,1,1,2,1,1,1,5,1,1,6,6,2,18,2,2,7.0,8.0,7.0,9.0,1.0,1.0,6.0,5.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,2,1,1,1,-999.0,6,7,2,2,8.0,1.0
"('80539000', '(48.46438611, -121.1649944)')",4.0,48,27,1.0,4,2,1,3,-999.0,12,6.0,1,1,2,1,2,2,4,1,1,2,6,6,18,2,2,7.0,8.0,8.0,8.0,3.0,3.0,7.0,4.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,4,1,3,10,3,1,2,1,-999.0,6,7,1,2,-999.0,-999.0
"('80562000', '(46.79916667, -124.0897222)')",4.0,48,10,3.0,4,2,1,3,-999.0,12,4.0,1,1,1,1,1,1,4,1,1,2,6,6,2,2,2,8.0,8.0,8.0,7.0,1.0,1.0,8.0,3.0,-999.0,6,8,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,4,1,1,3,7,1,1,1,-999.0,9,8,1,2,1.0,2.0
"('80568000', '(48.88823056, -121.9437972)')",4.0,48,36,1.0,4,2,1,3,-999.0,12,7.0,1,1,1,1,1,1,4,1,1,2,6,3,2,2,2,6.0,7.0,7.0,7.0,3.0,3.0,7.0,7.0,-999.0,6,9,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,4,1,1,2,2,1,1,1,-999.0,4,6,2,2,8.0,1.0
"('80574000', '(46.36472222, -123.7161111)')",4.0,48,33,4.0,4,2,1,3,-999.0,10,6.0,1,1,1,1,1,1,5,1,1,2,6,2,16,2,2,8.0,7.0,7.0,7.0,1.0,1.0,7.0,7.0,-999.0,6,8,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,10,7,1,1,1,-999.0,6,7,1,2,-999.0,-999.0
"('80579000', '(46.53523611, -121.9796528)')",4.0,48,18,4.0,4,2,1,3,-999.0,12,4.0,1,1,1,1,1,1,4,1,1,2,6,3,2,2,2,8.0,8.0,8.0,9.0,1.0,1.0,8.0,6.0,-999.0,6,5,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,7,1,1,1,-999.0,6,8,2,2,-999.0,-999.0
"('80582000', '(48.61933333, -122.3479861)')",4.0,48,27,1.0,4,2,1,3,-999.0,10,6.0,1,1,2,2,2,2,4,1,1,2,6,6,13,2,2,7.0,8.0,8.0,7.0,-999.0,-999.0,8.0,3.0,-999.0,6,7,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,7,1,1,1,-999.0,6,7,2,2,-999.0,-999.0
"('80606000', '(47.66983611, -122.07895)')",4.0,48,14,1.0,4,1,1,3,-999.0,7,5.0,1,1,2,2,2,2,2,1,1,2,6,2,13,2,2,7.0,6.0,7.0,9.0,-999.0,-999.0,6.0,4.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,10,1,1,1,-999.0,9,6,2,2,2.0,2.0
"('80612000', '(47.06833333, -123.3566111)')",4.0,48,10,3.0,4,2,1,3,-999.0,12,6.0,1,1,1,1,1,1,5,1,1,2,6,6,2,2,2,8.0,8.0,8.0,9.0,1.0,1.0,8.0,6.0,-999.0,6,7,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,3,7,1,1,1,-999.0,9,8,1,2,8.0,1.0
"('80614000', '(48.28346667, -121.7055417)')",4.0,48,29,1.0,4,5,1,3,-999.0,12,6.0,1,1,2,1,2,2,4,1,1,2,6,8,13,2,2,8.0,8.0,8.0,8.0,2.0,2.0,8.0,4.0,-999.0,6,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,9,7,1,1,1,-999.0,6,8,1,2,8.0,1.0
"('80587000', '(47.15119722, -122.2331833)')",4.0,48,25,3.0,4,2,1,3,-999.0,6,3.0,1,1,1,1,1,1,4,1,1,6,6,2,2,2,2,8.0,8.0,8.0,9.0,3.0,3.0,7.0,3.0,-999.0,6,5,7,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,9,8,2,2,8.0,1.0
"('80615000', '(48.97208889, -122.7292972)')",4.0,48,36,1.0,3,2,1,3,-999.0,10,3.0,1,1,2,1,2,1,5,1,7,2,6,4,13,2,2,7.0,7.0,7.0,9.0,1.0,1.0,4.0,3.0,-999.0,3,9,9,-999.0,-999.0,-999.0,-999.0,-999.0,2,3,1,1,2,2,1,1,1,-999.0,6,7,2,2,2.0,2.0
